basename,label,ra,dec,snr,resource,dataset
spec-0371-52078-0262,A,327.16791,-0.16212185,20.54678,sdss,test
spec-7642-57651-0603,A,326.72286,29.461825,54.59391,sdss,test
spec-1314-53050-0620,A,184.38277,58.189716,66.40452,sdss,test
spec-0876-52669-0126,A,162.98769,49.46083,23.19829,sdss,test
spec-3226-54857-0615,A,123.62782,19.629404,33.98209,sdss,test
spec-2328-53728-0580,A,17.760209,1.167305,11.83211,sdss,test
spec-3362-54939-0594,A,129.11456,56.870377,58.9611,sdss,test
spec-2184-53534-0291,A,270.94037,22.905189,54.01911,sdss,test
spec-2247-53857-0518,A,259.37136,42.832565,33.7486,sdss,test
spec-2806-54425-0429,A,122.04262,-7.218513,59.59584,sdss,test
spec-2549-54523-0636,A,137.80806,83.459338,41.55466,sdss,test
spec-2300-53682-0502,A,82.913099,62.344333,19.76405,sdss,test
spec-7732-58108-0404,A,25.204547,32.277677,28.0391,sdss,test
spec-2444-54082-0039,A,40.862411,27.530116,14.8578,sdss,test
spec-8282-57041-0399,A,135.06629,43.243403,14.05795,sdss,test
spec-0570-52266-0349,A,144.70439,4.2930786,13.34881,sdss,test
spec-3285-54948-0160,A,179.56259,12.312433,17.80705,sdss,test
spec-1881-53261-0592,A,359.17856,36.937611,21.41938,sdss,test
spec-3406-54970-0269,A,222.00587,41.554947,59.47465,sdss,test
spec-2833-54650-0460,A,283.10653,20.08825,11.80759,sdss,test
spec-0676-52178-0512,A,343.32695,0.26182316,16.51794,sdss,test
spec-2038-53327-0353,A,9.125032,25.241923,47.85232,sdss,test
spec-1253-52974-0360,A,64.202271,33.647631,51.57158,sdss,test
spec-0890-52583-0297,A,117.1815,31.119407,35.84203,sdss,test
spec-1395-52825-0094,A,217.13114,41.670976,48.76493,sdss,test
spec-2906-54577-0624,A,214.35068,37.007459,67.23727,sdss,test
spec-1729-53858-0498,A,241.21572,7.3231185,11.00231,sdss,test
spec-2679-54368-0180,A,57.152528,9.787372,78.69306,sdss,test
spec-3141-55008-0593,A,331.82663,5.9978024,36.61792,sdss,test
spec-1474-52933-0574,A,330.34072,1.0154134,16.76394,sdss,test
spec-2509-54180-0414,A,176.72836,20.790245,12.11444,sdss,test
spec-3135-54770-0118,A,8.6799862,24.887707,56.91886,sdss,test
spec-2407-53771-0373,A,151.21312,35.796369,23.34609,sdss,test
spec-7288-57039-0502,A,133.17168,54.068098,17.72754,sdss,test
spec-2187-54270-0597,A,243.57504,52.629419,40.63739,sdss,test
spec-0288-52000-0175,A,184.9876,-0.74835928,46.98598,sdss,test
spec-1882-53262-0579,A,357.93894,40.540909,49.93295,sdss,test
spec-3454-55003-0209,A,238.07983,45.372741,55.64637,sdss,test
spec-0646-52523-0281,A,351.11174,-10.722748,56.12546,sdss,test
spec-2939-54515-0081,A,116.50562,64.920084,51.20814,sdss,test
spec-2331-53742-0314,A,127.53749,53.294371,11.0197,sdss,test
spec-0705-52200-0344,A,36.428276,0.57200229,19.15486,sdss,test
spec-0661-52163-0399,A,20.303165,-9.5316803,31.07641,sdss,test
spec-2873-54505-0586,A,173.82066,67.285007,14.49096,sdss,test
spec-0697-52226-0477,A,22.605942,0.35901429,11.16975,sdss,test
spec-2404-53764-0229,A,143.57275,52.23925,28.9403,sdss,test
spec-1875-54453-0213,A,131.63314,61.187442,53.60999,sdss,test
spec-10722-58281-0623,A,254.52632,37.603392,27.69945,sdss,test
spec-2558-54140-0468,A,185.98007,0.039152,71.98978,sdss,test
spec-2552-54632-0592,A,280.29832,64.641363,48.36336,sdss,test
spec-3264-54889-0382,A,139.02945,44.392357,10.45922,sdss,test
spec-2904-54574-0495,A,206.43883,28.320541,71.16061,sdss,test
spec-2535-54632-0053,A,260.13514,-14.103202,31.83249,sdss,test
spec-2944-54523-0464,A,115.85027,66.405713,34.17329,sdss,test
spec-1907-53265-0525,A,26.574693,0.825593,23.24999,sdss,test
spec-0594-52027-0325,A,235.19099,3.8207472,30.61409,sdss,test
spec-2400-53765-0117,A,135.23714,36.960591,12.66038,sdss,test
spec-0858-52316-0018,A,117.81347,25.82212,24.44278,sdss,test
spec-1751-53377-0269,A,165.9381,13.651238,24.5738,sdss,test
spec-3185-54829-0476,A,46.914498,-7.371354,19.61992,sdss,test
spec-2417-53766-0306,A,47.05394,40.788852,15.11195,sdss,test
spec-0437-51869-0398,A,119.35748,43.275985,47.82212,sdss,test
spec-2539-53918-0147,A,218.53364,57.747438,49.24529,sdss,test
spec-2403-53795-0056,A,147.23267,61.087039,28.14347,sdss,test
spec-2178-54629-0350,A,241.09593,4.167044,36.36978,sdss,test
spec-0935-52643-0498,A,133.81171,36.792092,14.41559,sdss,test
spec-0638-52081-0398,A,316.56885,-6.4620246,40.50891,sdss,test
spec-2802-54326-0025,A,284.76834,78.038508,24.34921,sdss,test
spec-1328-52786-0063,A,223.83316,50.53863,21.9694,sdss,test
spec-1572-53177-0626,A,249.1692,24.12782,45.0079,sdss,test
spec-3137-54730-0601,A,306.45674,-12.114622,91.19897,sdss,test
spec-0330-52370-0231,A,177.70041,-2.7441323,26.40363,sdss,test
spec-1893-53239-0424,A,339.56024,13.940279,16.65292,sdss,test
spec-0281-51614-0222,A,171.17583,-0.5154138,13.72316,sdss,test
spec-2873-54505-0376,A,170.02148,67.707842,26.34245,sdss,test
spec-2075-53737-0435,A,115.84673,28.53015,21.88441,sdss,test
spec-2567-54179-0610,A,160.1265,44.999471,12.64373,sdss,test
spec-0599-52317-0276,A,181.86218,64.618859,42.42226,sdss,test
spec-8285-57048-0134,A,145.98515,43.113894,15.67341,sdss,test
spec-2166-54232-0615,A,235.7186,21.83737,41.42014,sdss,test
spec-2620-54397-0415,A,335.2105,40.273508,40.75282,sdss,test
spec-1788-54468-0626,A,148.61666,64.848708,43.47012,sdss,test
spec-2068-53386-0635,A,48.108397,0.17172,15.90144,sdss,test
spec-7258-56605-0988,A,102.17157,0.15327902,28.81845,sdss,test
spec-3395-55004-0543,A,189.69607,35.675006,19.15753,sdss,test
spec-1897-53242-0570,A,11.841563,15.924773,11.34317,sdss,test
spec-0296-51665-0391,A,199.78664,-0.1369901,11.55676,sdss,test
spec-1910-53321-0252,A,344.11379,-10.305474,47.26439,sdss,test
spec-2944-54523-0319,A,113.34467,65.415999,33.25095,sdss,test
spec-2515-54180-0232,A,177.79347,19.819575,45.72136,sdss,test
spec-0983-52443-0136,A,313.22786,-0.84218028,20.9504,sdss,test
spec-3264-54889-0486,A,140.22145,44.223129,47.5829,sdss,test
spec-3134-54806-0307,A,0.6290359,-6.8604321,16.04804,sdss,test
spec-7592-56947-0009,A,5.894407,20.007585,32.67664,sdss,test
spec-0293-51994-0302,A,193.17552,-0.32566919,22.72306,sdss,test
spec-7042-56573-0952,A,14.409049,-3.8255386,37.28917,sdss,test
spec-3426-54977-0330,A,251.27704,22.641009,69.33813,sdss,test
spec-0920-52411-0567,A,222.02403,-1.0653341,37.16759,sdss,test
spec-3160-54793-0080,A,109.09826,30.137142,22.1589,sdss,test
spec-2799-54368-0620,A,264.63044,45.135935,36.82332,sdss,test
spec-2887-54521-0136,A,90.896439,22.409071,50.74152,sdss,test
spec-2690-54211-0165,A,167.08832,-16.780064,47.22959,sdss,test
spec-3331-54977-0416,A,179.84239,48.605599,20.37283,sdss,test
spec-1001-52670-0547,A,162.71809,7.3774663,33.7113,sdss,test
spec-2802-54326-0001,A,282.3082,77.373931,48.72927,sdss,test
spec-2079-53379-0458,A,114.64162,22.15824,22.20701,sdss,test
spec-3258-54884-0404,A,160.34436,45.571762,13.27482,sdss,test
spec-2623-54096-0267,A,346.80633,21.657675,25.21293,sdss,test
spec-2423-54149-0134,A,125.51199,10.249418,25.40493,sdss,test
spec-3247-54888-0097,A,179.14177,4.7607827,17.89988,sdss,test
spec-2561-54597-0631,A,265.12255,64.870681,30.63895,sdss,test
spec-2234-53823-0025,A,188.86792,29.317786,10.2853,sdss,test
spec-0749-52226-0492,A,358.82823,15.267209,29.77312,sdss,test
spec-2259-53565-0059,A,312.60745,15.120127,18.40258,sdss,test
spec-1917-53557-0264,A,310.41362,-6.048285,13.49049,sdss,test
spec-4734-55646-0584,A,158.86106,3.589287,24.20238,sdss,test
spec-2094-53851-0306,A,204.12179,30.107373,19.88219,sdss,test
spec-1737-53055-0225,A,116.74921,46.121153,25.28411,sdss,test
spec-2874-54561-0289,A,169.01416,-13.1512,10.94524,sdss,test
spec-0890-52583-0206,A,117.96,30.754508,27.06984,sdss,test
spec-1383-53116-0012,A,223.91825,35.332604,15.45407,sdss,test
spec-7339-56782-0876,A,214.45677,54.029273,61.93053,sdss,test
spec-3859-55246-0956,A,216.43014,36.047437,23.88162,sdss,test
spec-1886-53237-0183,A,354.5365,45.376615,21.17015,sdss,test
spec-3109-54833-0465,A,16.124001,-9.3853197,17.44706,sdss,test
spec-2308-54379-0133,A,332.73875,5.535319,23.64064,sdss,test
spec-2413-54169-0185,A,168.28149,9.009669,22.65767,sdss,test
spec-0820-52405-0582,A,255.00573,37.695481,41.85246,sdss,test
spec-0277-51908-0141,A,165.72502,-0.5707671,27.455,sdss,test
spec-2305-54414-0424,A,320.05907,-7.008016,89.92322,sdss,test
spec-2581-54085-0181,A,145.10848,14.978066,22.02672,sdss,test
spec-0991-52707-0087,A,140.87969,4.6400425,40.12351,sdss,test
spec-2207-53558-0267,A,247.43976,16.481193,19.00498,sdss,test
spec-3300-54914-0632,A,165.14257,15.298157,56.71443,sdss,test
spec-4976-56046-0427,A,234.90856,39.29282,17.70021,sdss,test
spec-2682-54401-0631,A,102.66714,37.656961,113.3841,sdss,test
spec-2697-54389-0548,A,57.774919,10.835419,18.97171,sdss,test
spec-1885-53230-0096,A,356.05828,41.968822,12.43095,sdss,test
spec-2627-54379-0199,A,341.5607,30.733236,11.66497,sdss,test
spec-2474-54564-0561,A,238.93154,27.65687,38.0907,sdss,test
spec-1728-53228-0017,A,241.4929,8.2346679,32.34999,sdss,test
spec-2902-54629-0276,A,228.52025,6.829324,75.75257,sdss,test
spec-2339-53729-0490,A,51.545046,5.408386,20.71616,sdss,test
spec-4382-55742-0674,A,317.92943,-1.5006682,31.85049,sdss,test
spec-1994-53845-0542,A,194.10348,32.30999,47.02264,sdss,test
spec-1890-53237-0592,A,319.9149,10.810304,24.13158,sdss,test
spec-3223-54865-0123,A,145.33745,35.469353,17.32416,sdss,test
spec-0858-52316-0514,A,118.26669,26.876075,47.80435,sdss,test
spec-5382-55982-0686,A,177.54838,8.6614649,12.3707,sdss,test
spec-2753-54234-0422,A,229.54333,13.038864,47.99229,sdss,test
spec-3122-54821-0094,A,35.354685,-9.648217,53.87062,sdss,test
spec-0950-52378-0546,A,167.8658,59.224622,44.25011,sdss,test
spec-0348-51671-0492,A,248.61976,0.21957537,59.65435,sdss,test
spec-2796-54629-0364,A,252.60119,13.797724,42.81433,sdss,test
spec-1054-52516-0227,A,238.72698,39.670346,12.90205,sdss,test
spec-2457-54180-0005,A,192.52705,28.838999,46.29959,sdss,test
spec-3123-54741-0040,A,74.513783,-5.0549591,30.80136,sdss,test
spec-5369-56272-0758,B,170.04128,8.9449654,13.57387,sdss,train
spec-4705-55705-0664,B,187.05815,44.111901,35.19505,sdss,train
spec-10912-58253-0800,B,243.43301,33.672231,11.67509,sdss,train
spec-8878-57785-0161,B,209.02604,34.884719,47.75335,sdss,train
spec-1174-52782-0130,B,250.651,35.242311,13.13619,sdss,train
spec-5361-55973-0518,B,164.91839,10.284752,12.74302,sdss,train
spec-0416-51885-0183,B,55.161398,-0.49578594,47.6717,sdss,train
spec-6418-56354-0980,B,165.77193,24.029408,25.32843,sdss,train
spec-4861-55710-0960,B,216.28589,7.4014677,26.24675,sdss,train
spec-8829-57446-0409,B,132.2473,38.34283,23.0308,sdss,train
spec-2205-53793-0064,B,242.91878,20.315851,16.29829,sdss,train
spec-4697-55660-0560,B,177.87821,40.582079,37.33797,sdss,train
spec-5421-55980-0312,B,196.76636,9.732365,14.73159,sdss,train
spec-5712-56602-0336,B,138.81259,58.386958,14.91249,sdss,train
spec-1339-52767-0063,B,250.34303,33.747801,53.14301,sdss,train
spec-4194-55450-0256,B,323.12253,-0.80873167,44.22771,sdss,train
spec-7876-57002-0157,B,19.699007,-0.028368664,12.02773,sdss,train
spec-2497-54154-0396,B,170.50768,24.349123,11.06915,sdss,train
spec-2043-53351-0524,B,21.913964,40.732739,30.86303,sdss,train
spec-1255-52962-0486,B,67.276555,25.879557,30.66934,sdss,train
spec-4833-55679-0348,B,186.39678,5.5999449,50.30857,sdss,train
spec-8876-57783-0333,B,203.14695,36.150161,32.59952,sdss,train
spec-6037-56074-0560,B,251.25793,41.853674,12.93331,sdss,train
spec-4462-55600-0262,B,115.84999,25.295006,11.10332,sdss,train
spec-2888-54529-0107,B,134.75136,2.553643,67.44947,sdss,train
spec-2940-54508-0260,B,117.89254,9.431864,65.50916,sdss,train
spec-4496-55544-0852,B,127.91536,16.387893,26.92022,sdss,train
spec-4179-55684-0414,B,251.6309,19.053427,19.19206,sdss,train
spec-1316-52790-0545,B,188.82946,57.997116,11.33569,sdss,train
spec-10267-58223-0392,B,166.16573,34.922608,37.54396,sdss,train
spec-5981-56340-0201,B,188.61793,26.466056,13.77051,sdss,train
spec-1018-52672-0637,B,183.60339,55.040631,32.66798,sdss,train
spec-3812-55513-0924,B,133.46189,0.58012853,23.59939,sdss,train
spec-5393-55946-0284,B,182.85105,6.7230194,15.76316,sdss,train
spec-7255-56597-0938,B,47.91963,0.096910933,26.34159,sdss,train
spec-6628-56366-0986,B,208.03331,45.233382,11.67686,sdss,train
spec-5376-55987-0032,B,175.05723,13.184785,26.11864,sdss,train
spec-5856-56090-0346,B,191.53903,17.328125,10.65596,sdss,train
spec-5044-56186-0563,B,339.41838,13.813977,10.10669,sdss,train
spec-0640-52178-0273,B,321.04997,-7.4468807,65.4778,sdss,train
spec-7330-56684-0929,B,39.884676,0.44721509,29.19882,sdss,train
spec-4989-56069-0840,B,258.89103,36.870777,41.23758,sdss,train
spec-2583-54095-0309,B,146.9613,16.458841,29.37977,sdss,train
spec-0352-51694-0244,B,258.94263,61.991606,11.0455,sdss,train
spec-2184-53534-0050,B,272.39698,22.594516,30.23265,sdss,train
spec-0348-51671-0310,B,248.00135,-0.32453078,14.58912,sdss,train
spec-2460-54616-0498,B,202.49852,66.62691,10.25721,sdss,train
spec-1728-53228-0049,B,240.9386,8.0314733,17.42531,sdss,train
spec-2800-54326-0500,B,290.48388,37.989755,32.12627,sdss,train
spec-2664-54524-0096,B,201.36143,23.540327,17.60298,sdss,train
spec-4865-55713-0838,B,206.33101,7.2783938,31.82985,sdss,train
spec-7457-56746-0429,B,181.09264,19.877437,29.59282,sdss,train
spec-0915-52443-0414,B,210.32808,-1.3402324,29.73645,sdss,train
spec-2314-53712-0168,B,21.126179,6.815963,45.36728,sdss,train
spec-1842-53501-0283,B,219.46985,31.459628,13.74957,sdss,train
spec-2269-53711-0288,B,122.34151,16.144795,41.31648,sdss,train
spec-3678-55208-0530,B,117.21696,45.817755,60.88746,sdss,train
spec-2050-53401-0620,B,56.659844,-5.733245,51.92661,sdss,train
spec-6782-56576-0603,B,40.415605,0.59989412,23.84048,sdss,train
spec-2338-53683-0361,B,297.77468,20.288324,81.89557,sdss,train
spec-4177-55688-0386,B,255.24838,23.459491,12.01608,sdss,train
spec-1844-54138-0283,B,224.52724,29.624167,26.16701,sdss,train
spec-4992-55723-0246,B,254.79697,30.906608,26.08721,sdss,train
spec-0988-52520-0504,B,322.27513,0.7525626,48.70956,sdss,train
spec-6041-56102-0126,B,234.60371,42.981646,10.0829,sdss,train
spec-2824-54452-0323,B,359.36763,28.750902,43.32557,sdss,train
spec-2187-54270-0520,B,243.24098,52.696035,27.66802,sdss,train
spec-2327-53710-0543,B,9.655204,7.733579,12.55296,sdss,train
spec-4448-55538-0368,B,115.47167,29.654281,19.31553,sdss,train
spec-2812-54639-0428,B,282.57799,19.527086,88.22617,sdss,train
spec-0847-52426-0124,B,192.07952,3.8342472,31.53697,sdss,train
spec-7258-56605-0568,B,99.94162,0.048303,31.54622,sdss,train
spec-5007-55710-0230,B,245.37045,28.642866,10.48848,sdss,train
spec-7316-56710-0622,B,143.84045,47.091109,21.17057,sdss,train
spec-2064-53341-0267,B,23.619705,23.35555,18.00032,sdss,train
spec-5904-56046-0570,B,219.40313,21.760479,23.73961,sdss,train
spec-7258-56605-0343,B,100.64811,-0.851535,28.88882,sdss,train
spec-2826-54389-0171,B,64.503041,6.385587,24.70663,sdss,train
spec-5123-55841-0184,B,27.839304,15.475726,27.54913,sdss,train
spec-4186-55691-0412,B,249.79885,23.553633,44.02242,sdss,train
spec-6494-56363-0450,B,207.74583,28.989423,16.49421,sdss,train
spec-2820-54599-0363,B,262.63971,45.260354,17.02505,sdss,train
spec-4603-55999-0898,B,138.10472,42.322899,29.87662,sdss,train
spec-2300-53682-0448,B,83.024395,63.221455,41.43736,sdss,train
spec-0303-51615-0060,B,213.98616,-0.97078916,10.07846,sdss,train
spec-6781-56575-0454,B,38.008873,-0.76044401,12.72845,sdss,train
spec-2547-53917-0172,B,217.75981,58.193509,12.60872,sdss,train
spec-2441-54065-0531,B,46.533126,38.393239,45.71484,sdss,train
spec-5287-55952-0932,B,132.13045,11.127168,26.06832,sdss,train
spec-7449-56740-0500,B,141.98796,46.929911,15.685,sdss,train
spec-0581-52353-0119,B,167.43661,4.6804214,12.54632,sdss,train
spec-2655-54184-0059,B,180.96765,23.895365,30.78292,sdss,train
spec-7254-56625-0321,B,43.250991,32.925359,87.91893,sdss,train
spec-1909-53261-0479,B,310.69796,0.320547,11.14201,sdss,train
spec-1385-53108-0423,B,226.81951,34.669554,26.54404,sdss,train
spec-4858-55686-0047,B,222.86885,5.8801211,11.35924,sdss,train
spec-2467-54176-0458,B,182.24802,40.755239,10.07481,sdss,train
spec-0496-51973-0612,B,203.00398,67.557159,29.23314,sdss,train
spec-0927-52577-0503,B,116.33355,23.706616,15.56347,sdss,train
spec-4033-55332-0267,B,211.43859,1.7386044,54.85999,sdss,train
spec-7377-56741-0414,B,120.46986,50.732212,12.62451,sdss,train
spec-1337-52767-0171,B,245.21264,37.849824,10.71452,sdss,train
spec-5050-56215-0482,B,340.43849,10.812116,20.87531,sdss,train
spec-3609-55201-0082,B,31.898074,-1.1182686,52.11214,sdss,train
spec-7256-56658-0217,B,33.419766,6.2754059,25.69195,sdss,train
spec-5999-56089-0307,B,203.09744,24.976594,25.55657,sdss,train
spec-5064-55864-0912,B,332.94236,12.961937,33.00732,sdss,train
spec-1250-52930-0443,B,64.979655,28.032816,23.51718,sdss,train
spec-3650-55244-0849,B,40.508981,0.66502361,40.9807,sdss,train
spec-4174-55659-0096,B,257.80887,21.392177,28.65312,sdss,train
spec-1605-53062-0027,B,171.36231,11.484061,29.50757,sdss,train
spec-4075-55352-0644,B,249.09887,12.633908,67.9676,sdss,train
spec-5309-55929-0075,B,142.60259,8.568517,19.04006,sdss,train
spec-2699-54414-0525,B,71.684928,22.946204,16.52663,sdss,train
spec-0752-52251-0467,B,3.3325117,15.23438,13.76997,sdss,train
spec-4994-55739-0012,B,260.98261,34.372471,31.70538,sdss,train
spec-11294-58451-0244,B,351.08724,6.1792888,11.314,sdss,train
spec-2173-53874-0569,B,241.10911,21.953977,43.31174,sdss,train
spec-6131-56211-0509,B,350.90465,18.584575,39.28458,sdss,train
spec-6825-56717-0192,B,204.86672,65.445713,12.89573,sdss,train
spec-5782-56272-0066,B,149.60402,18.808235,14.26363,sdss,train
spec-1878-54474-0391,B,141.57293,67.314922,40.63901,sdss,train
spec-2506-54179-0167,B,175.42772,18.909112,26.12287,sdss,train
spec-2872-54533-0004,B,170.41753,18.603826,25.2979,sdss,train
spec-1857-53182-0401,B,289.35887,79.29483,31.25826,sdss,train
spec-0346-51693-0191,B,244.18207,-0.40040705,12.38789,sdss,train
spec-6430-56299-0856,B,171.62494,21.362411,66.70155,sdss,train
spec-0917-52400-0026,B,216.00531,-2.7521973,15.7641,sdss,train
spec-4903-55927-0502,B,128.60439,6.62284,46.83244,sdss,train
spec-3651-55247-0934,B,42.055946,0.28480557,12.68861,sdss,train
spec-9572-57837-0671,B,153.8017,19.050978,33.99005,sdss,train
spec-2212-53789-0548,B,167.33494,26.790378,47.81477,sdss,train
spec-3794-55241-0954,B,194.92448,-0.65799606,59.32503,sdss,train
spec-2189-54624-0620,B,243.22938,5.197808,20.34195,sdss,train
spec-7891-57332-0029,B,31.529131,-4.00261,45.64432,sdss,train
spec-1830-54560-0516,B,224.00232,5.9844158,20.62912,sdss,train
spec-4192-55469-0384,B,319.21649,-0.55794231,35.44606,sdss,train
spec-4194-55450-0103,B,323.48058,-0.75347753,31.3445,sdss,train
spec-3744-55209-0986,B,39.268459,0.47640538,23.40768,sdss,train
spec-2070-53729-0423,B,55.293208,-5.965457,14.80744,sdss,train
spec-3651-55247-0250,B,41.182038,-0.87443974,12.81619,sdss,train
spec-7393-56749-0582,B,164.87057,47.119537,36.78046,sdss,train
spec-7258-56605-0013,B,102.38278,-0.46337,31.82987,sdss,train
spec-6649-56364-0866,B,167.60113,46.983011,28.29673,sdss,train
spec-4443-55539-0910,B,115.9498,33.694809,13.34417,sdss,train
spec-1345-52814-0361,B,206.11187,44.142583,30.23197,sdss,train
spec-1725-54266-0275,B,234.67853,9.5784135,52.01445,sdss,train
spec-4571-55629-0668,B,145.12362,42.053371,18.49366,sdss,train
spec-0624-52377-0560,B,245.7361,47.514196,49.64039,sdss,train
spec-3682-55244-0064,B,121.78296,52.891655,10.21756,sdss,train
spec-10000-57716-0086,B,30.474834,26.377353,17.51941,sdss,train
spec-8211-57423-0220,B,203.98236,49.901359,13.17696,sdss,train
spec-4989-55743-0818,B,258.89103,36.870777,36.8972,sdss,train
spec-4064-55366-0290,B,247.56086,16.982337,13.32794,sdss,train
spec-5872-56027-0700,B,154.32779,21.214837,10.66925,sdss,train
spec-2401-53768-0368,B,139.06613,31.608275,10.14559,sdss,train
spec-8855-57780-0573,B,154.07746,37.697451,10.57121,sdss,train
spec-1056-52764-0546,B,243.67495,37.096721,31.63763,sdss,train
spec-4291-55525-0018,B,340.30505,3.8352988,11.44236,sdss,train
spec-2188-54595-0387,B,243.13292,17.244744,10.81166,sdss,train
spec-9570-57805-0973,B,150.66777,18.948531,19.17797,sdss,train
spec-2806-54425-0311,B,121.68356,-7.70901,54.64091,sdss,train
spec-2302-53709-0358,B,79.865865,62.142142,10.49323,sdss,train
spec-5406-55955-0162,B,189.63882,8.6573197,13.99216,sdss,train
spec-1240-52734-0110,B,160.32877,8.6944257,30.1761,sdss,train
spec-2338-53683-0304,B,297.43398,18.71093,84.92599,sdss,train
spec-6703-56636-0530,B,159.72504,52.979945,59.81463,sdss,train
spec-2797-54616-0019,B,263.42353,7.301507,66.36953,sdss,train
spec-2334-53713-0394,B,50.411148,5.64446,67.07932,sdss,train
spec-2063-53359-0547,B,22.231009,40.180192,25.03325,sdss,train
spec-6034-56103-0252,B,242.38786,43.128507,12.53236,sdss,train
spec-6178-56213-0434,B,2.0677379,15.769288,15.35936,sdss,train
spec-11555-58452-0922,B,357.14949,11.506965,35.6813,sdss,train
spec-3129-54747-0288,B,336.79552,13.166703,10.43273,sdss,train
spec-0532-51993-0265,B,211.43857,1.7386288,44.73724,sdss,train
spec-4057-55357-0560,B,243.68946,21.353317,15.67792,sdss,train
spec-6725-56390-0788,B,220.75704,51.736163,53.996,sdss,train
spec-4075-55352-0626,B,249.02235,13.067818,22.65281,sdss,train
spec-4627-55626-0404,B,166.34048,33.513183,13.35326,sdss,train
spec-6038-56090-0326,B,249.80675,38.832495,37.5214,sdss,train
spec-5983-56310-0070,B,189.35498,23.665026,43.24421,sdss,train
spec-1316-52790-0393,B,186.65466,57.990995,28.10503,sdss,train
spec-6005-56090-0740,B,208.50195,25.83627,22.03049,sdss,train
spec-8301-57390-0627,B,149.04747,42.12586,36.42966,sdss,train
spec-4021-55620-0326,B,219.82349,1.047526,53.25946,sdss,train
spec-1739-53050-0226,B,137.1294,10.259268,10.00239,sdss,train
spec-7059-56592-0892,B,44.895986,-7.3596681,34.82677,sdss,train
spec-4015-55624-0536,B,223.58053,2.0565943,16.03514,sdss,train
spec-0636-52176-0617,B,314.87605,-5.4802602,21.34734,sdss,train
spec-7316-56710-0726,B,144.57919,46.281384,23.93694,sdss,train
spec-1174-52782-0556,B,250.61514,36.363442,11.48575,sdss,train
spec-3874-55280-0990,B,222.53468,30.349772,15.41315,sdss,train
spec-4703-55617-0348,B,192.41951,40.966318,27.48574,sdss,train
spec-3777-55210-0930,B,185.26733,-1.6568074,17.73615,sdss,train
spec-0530-52026-0294,B,206.50009,1.5994916,10.36848,sdss,train
spec-8064-58255-0415,B,246.10062,55.199008,23.56885,sdss,train
spec-1853-53566-0584,B,245.2876,21.488828,45.26684,sdss,train
spec-3587-55182-0698,B,8.60781950000001,0.1763929,38.68316,sdss,train
spec-3964-55648-0926,B,229.93017,25.957807,20.74046,sdss,train
spec-4036-55330-0246,B,209.28062,1.0818105,39.64628,sdss,train
spec-5197-55828-0676,B,250.33843,36.595183,36.864,sdss,train
spec-4531-55563-0538,B,28.220837,8.1426872,29.05014,sdss,train
spec-5412-55981-0940,B,193.54177,12.235161,26.25578,sdss,train
spec-6641-56383-0846,B,182.4911,46.45629,25.44519,sdss,train
spec-3609-55201-0022,B,32.172368,-0.34400549,10.33814,sdss,train
spec-2303-54629-0015,B,302.85237,-12.213993,25.4807,sdss,train
spec-2787-54552-0591,B,216.82582,22.647749,25.58549,sdss,train
spec-7258-56605-0970,B,102.08531,0.57574499,28.73826,sdss,train
spec-8160-57071-0717,B,169.60821,51.704519,10.01416,sdss,train
spec-4187-55693-0378,B,248.33702,21.373424,55.3977,sdss,train
spec-4192-55469-0154,B,320.09434,-0.40221442,23.22847,sdss,train
spec-11087-58488-0255,B,133.63131,16.412387,11.12762,sdss,train
spec-2082-53358-0027,B,125.29538,18.656722,15.77124,sdss,train
spec-0502-51957-0091,B,153.07896,0.73706515,25.01893,sdss,train
spec-7258-56605-0310,B,100.74686,-0.770245,28.59645,sdss,train
spec-10246-58171-0831,B,185.11425,35.103701,12.43643,sdss,train
spec-0809-52647-0476,B,49.742839,0.390495,17.99856,sdss,train
spec-6037-56104-0342,B,252.2056,41.23721,10.78795,sdss,train
spec-8428-57837-0745,B,211.68945,55.394512,12.44225,sdss,train
spec-7031-56449-0649,B,216.29956,53.423713,10.13364,sdss,train
spec-4183-55447-0629,B,249.59611,21.440015,18.13718,sdss,train
spec-3310-54919-0559,B,210.56685,18.36808,15.35018,sdss,train
spec-3775-55207-0132,B,175.33108,-2.76461,15.53562,sdss,train
spec-8368-57431-0866,B,172.26616,42.795577,11.20309,sdss,train
spec-2532-54589-0451,B,246.7165,9.058299,11.49314,sdss,train
spec-6118-56189-0664,B,336.88613,22.602816,46.40206,sdss,train
spec-11281-58424-0157,B,356.8049,3.27764,18.46976,sdss,train
spec-2248-53558-0418,B,306.34244,14.353889,31.94365,sdss,train
spec-4017-55329-0110,B,228.20839,-1.9100914,71.62709,sdss,train
spec-4750-55630-0757,B,184.4094,2.914021,14.26361,sdss,train
spec-6442-56369-0922,B,165.87844,33.359565,16.93566,sdss,train
spec-5809-56353-0402,B,136.45172,30.459825,11.35718,sdss,train
spec-4186-55691-0552,B,249.18556,25.279142,27.13479,sdss,train
spec-2183-53536-0187,B,266.03428,25.282665,41.55087,sdss,train
spec-6427-56328-0410,B,162.32982,21.158523,10.44759,sdss,train
spec-2153-54212-0177,B,226.63781,20.985433,11.8162,sdss,train
spec-0484-51907-0557,B,138.81257,58.386947,10.03225,sdss,train
spec-7877-56898-0684,B,20.35855,-1.429977,11.30683,sdss,train
