basename,label,dataset,snr
spec-7643-57302-0661,A2,train,30.73126
spec-4053-55591-0571,A2,train,8.299831
spec-6638-56370-0918,A2,test,23.9987
spec-3760-55268-0972,A4,val,7.362117
spec-4185-55469-0092,A4,train,6.801239
spec-8386-57518-0640,A4,val,12.84971
spec-3846-55327-0758,A4,test,7.775598
spec-7241-56606-0071,A4,train,5.27118
spec-6729-56419-0096,A4,train,5.591378
spec-11634-58484-0113,A4,train,9.08312
spec-6051-56093-0262,A4,train,5.992748
spec-3776-55209-0190,A4,train,6.463327
spec-7331-56658-0054,A4,val,20.05704
spec-4045-55622-0416,A4,train,5.243703
spec-3800-55486-0230,A4,train,5.624893
spec-7449-56740-0190,A4,test,12.03571
spec-7880-57336-0382,A4,train,43.2426
spec-6155-56245-0308,A4,train,10.46085
spec-6780-56605-0725,A4,test,18.38589
spec-7414-56748-0754,A4,test,33.27814
spec-9382-57746-0039,A4,val,15.66441
spec-6127-56274-0660,A4,train,22.41468
spec-7416-56810-0566,A4,train,15.81092
spec-7052-56539-0856,A4,test,5.793027
spec-11285-58402-0887,A4,train,16.31814
spec-4863-55688-0972,A4,train,7.421299
spec-5142-55825-0928,A4,test,19.38888
spec-5108-55888-0066,A4,train,10.57095
spec-4074-55679-0424,A4,train,5.858523
spec-5106-55833-0206,A4,train,12.13045
spec-11073-58451-0068,A4,train,13.63647
spec-3692-55186-0340,A4,train,5.343314
spec-4277-55506-0572,A4,test,8.306009
spec-6053-56091-0154,A4,train,12.09994
spec-6685-56412-0194,A4,val,9.999882
spec-5411-55953-0270,A4,train,8.560814
spec-4688-56008-0296,A4,test,14.34866
spec-4468-55894-0472,A4,train,5.712354
spec-5324-55947-0147,A4,train,5.147255
spec-5045-56181-0554,A4,val,23.71691
spec-8820-57449-0890,A4,val,39.80156
spec-4398-55946-0688,A4,test,5.098468
spec-5876-56042-0896,A4,train,6.403904
spec-5961-56460-0882,A4,val,15.77147
spec-5394-56001-0088,A4,train,18.91915
spec-8414-57846-0562,A4,train,38.71812
spec-4665-56209-0226,A4,test,8.874501
spec-8729-57399-0555,A4,train,5.725677
spec-4611-55603-0062,A4,test,9.077308
spec-3858-55273-0450,A4,val,6.234623
spec-6516-56571-0948,A4,train,6.308484
spec-7900-57358-0398,A4,train,6.971503
spec-4095-55497-0718,A4,val,8.007926
spec-4496-55544-0754,A4,test,5.118539
spec-5390-56002-0768,A4,train,5.969737
spec-5884-56046-0392,A4,train,9.076285
spec-9216-57693-0127,A4,train,48.36686
spec-5054-56191-0404,A4,test,5.481058
spec-5027-56218-0290,A4,test,9.963774
spec-7142-56567-0826,A4,val,5.325771
spec-6137-56270-0174,A4,val,20.53182
spec-4188-55684-0556,A4,train,5.341977
spec-8515-58192-0639,A4,train,21.12946
spec-7827-57278-0555,A4,train,7.871849
spec-6592-56535-0706,A4,val,14.98357
spec-5306-55926-0170,A4,val,12.67883
spec-8744-58124-0180,A4,train,22.28579
spec-5445-55987-0502,A4,train,11.09127
spec-3826-55563-0842,A4,val,9.884815
spec-3846-55327-0912,A4,val,5.473992
spec-4664-56192-0418,A4,train,5.200459
spec-7254-56625-0678,A4,test,47.45222
spec-4615-55618-0028,A4,val,5.217735
spec-11329-58426-0202,A4,train,13.89738
spec-6722-56431-0762,A4,val,5.324451
spec-8287-57401-0071,A4,train,34.65632
spec-8535-58019-0586,A4,val,12.52022
spec-3768-55564-0330,A4,val,8.231744
spec-3930-55332-0390,A4,train,5.457707
spec-3827-55565-0550,A4,train,26.17041
spec-6306-56535-0025,A4,train,8.990901
spec-5405-56010-0235,A4,test,7.180718
spec-11309-58428-0015,A4,test,16.61445
spec-6441-56364-0271,A4,test,7.520387
spec-6497-56329-0527,A4,train,12.33539
spec-7258-56605-0144,A4,train,27.98486
spec-5950-56211-0274,A4,val,23.32522
spec-3845-55323-0554,A4,val,8.866659
spec-3978-55330-0580,A4,train,13.21778
spec-8526-57898-0575,A4,train,32.97725
spec-7051-56574-0966,A4,train,6.752204
spec-3695-55212-0752,A4,val,33.74837
spec-3924-55332-0452,A4,train,10.12228
spec-7861-57281-0419,A4,train,18.65722
spec-6124-56211-0982,A4,train,7.703276
spec-5034-56190-0696,A4,train,12.05571
spec-5031-56209-0236,A4,train,5.683712
spec-3615-55445-0852,A4,test,16.38856
spec-6174-56243-0214,A4,train,6.737306
spec-7635-56979-0530,A4,train,22.09824
spec-5030-55830-0216,A4,train,5.818635
spec-4349-55803-0866,A4,train,6.734555
spec-5968-56356-0130,A4,val,5.344975
spec-7333-56686-0952,A4,test,25.94329
spec-4013-55629-0534,A4,train,6.819234
spec-6506-56564-0885,A4,val,7.874762
spec-6682-56390-0040,A4,train,7.407269
spec-3590-55201-0038,A4,train,30.52114
spec-6587-56537-0422,A4,train,6.218151
spec-5888-56041-0140,A4,train,7.679547
spec-6510-56486-0182,A4,val,7.006433
spec-7581-57195-0260,A4,train,9.076334
spec-5027-56218-0404,A4,train,8.462815
spec-11081-58398-0742,A4,train,8.057572
spec-5942-56210-0264,A4,train,54.24281
spec-4081-55365-0574,A4,val,7.581943
spec-6589-56536-0030,A4,val,6.376215
spec-3932-55337-0139,A4,test,6.505808
spec-6976-56448-0142,A4,val,5.252725
spec-5905-56065-0666,A4,train,6.833682
spec-5401-55949-0686,A4,train,5.467265
spec-6453-56365-0844,A4,train,21.35584
spec-8405-57835-0102,A4,test,12.59949
spec-6441-56364-0801,A4,train,5.323447
spec-5347-56008-0538,A4,val,22.27826
spec-5041-55749-0530,A4,val,6.151443
spec-7454-56751-0800,A4,test,46.44386
spec-3696-55277-0730,A4,test,22.15886
spec-4836-55689-0270,A4,train,6.127498
spec-3922-55333-0022,A4,val,5.339852
spec-9367-57758-0059,A4,train,25.75118
spec-10256-58193-0208,A4,train,12.78717
spec-4527-55590-0774,A4,test,5.718661
spec-5399-55956-0820,A4,val,8.3516
spec-8190-57448-0406,A4,train,6.617386
spec-4295-55858-0404,A4,val,13.26137
spec-5146-55831-0318,A4,train,8.973088
spec-8852-57449-0315,A4,train,6.043939
spec-4704-55681-0590,A4,train,7.104388
spec-6584-56568-0856,A4,train,24.18731
spec-10290-58099-0542,A4,train,6.292297
spec-6604-56337-0978,A4,val,9.551355
spec-7128-56567-0667,A4,test,5.884728
spec-3828-55539-0378,A4,val,5.971217
spec-3665-55247-0048,A4,train,6.231745
spec-7457-56746-0689,A4,test,21.89977
spec-4353-55532-0660,A4,val,6.274833
spec-7601-56959-0712,A4,val,24.95365
spec-5893-56034-0046,A4,train,15.30946
spec-3854-55247-0884,A4,val,13.67756
spec-11350-58455-0222,A4,train,11.01173
spec-5318-55983-0682,A4,train,6.561098
spec-3861-55274-0230,A4,train,7.181443
spec-8163-57049-0132,A4,test,21.83674
spec-8303-57805-0930,A4,train,36.07635
spec-5323-55957-0652,A4,train,10.50672
spec-5002-55710-0530,A4,train,10.56888
spec-7330-56684-0449,A4,train,15.36262
spec-3683-55178-0998,A4,test,8.134768
spec-3924-55332-0406,A4,test,17.14891
spec-7112-56666-0208,A4,train,18.74098
spec-3771-55544-0890,A4,train,7.812394
spec-7733-58103-0384,A4,train,21.46983
spec-3943-55336-0850,A4,train,5.960334
spec-11546-58488-0564,A4,val,31.42105
spec-6062-56091-0512,A4,val,16.99117
spec-3958-55329-0198,A4,val,6.555462
spec-4071-55660-0106,A4,train,6.009058
spec-4274-55508-0672,A4,val,9.564356
spec-7457-56746-0117,A4,train,25.40441
spec-5141-55746-0743,A4,val,9.068533
spec-11097-58522-0380,A4,train,9.022448
spec-6687-56602-0302,A4,test,8.926198
spec-5353-55980-0738,A4,train,6.150003
spec-6692-56390-0709,A4,train,10.64546
spec-3926-55327-0482,A4,val,6.009295
spec-11383-58485-0318,A4,test,15.0601
spec-5896-56047-0712,A4,val,7.160815
spec-6428-56279-0790,A4,train,5.375971
spec-7332-56683-0178,A4,test,38.83109
spec-3665-55247-0298,A4,train,9.393317
spec-5347-56008-0918,A4,train,6.64607
spec-7574-56945-0315,A4,test,18.50759
spec-4376-55863-0210,A4,val,5.60168
spec-3588-55184-0868,A4,test,48.13749
spec-6515-56536-0832,A4,test,9.550445
spec-5288-55865-0362,A4,val,73.10961
spec-6032-56067-0592,A4,train,5.636123
spec-5396-55947-0686,A4,train,6.056084
spec-5735-55980-0042,A4,test,11.72873
spec-5053-56213-0560,A4,train,5.002892
spec-3985-55320-0518,A4,train,7.088731
spec-6311-56447-0672,A4,train,25.63506
spec-5031-56209-0486,A4,train,16.23967
spec-3587-55182-0667,A4,train,9.021982
spec-9149-58039-0792,A4,train,26.49287
spec-4892-55738-0266,A4,test,6.033785
spec-5891-56034-0548,A4,train,11.33135
spec-6141-56210-0926,A4,test,11.77865
spec-7164-56597-0411,A4,val,5.119152
spec-11072-58436-0964,A4,train,10.34356
spec-6724-56416-0854,A4,train,5.442632
spec-4554-56193-1000,A4,val,6.821532
spec-7128-56567-0339,A4,train,7.899647
spec-6302-56565-0176,A4,train,14.51747
spec-4077-55361-0230,A4,train,11.00227
spec-7030-56448-0966,A4,train,20.59291
spec-5021-55863-0236,A4,train,14.92495
spec-8421-58223-0004,A4,train,14.25849
spec-4987-55746-0632,A4,train,12.91461
spec-5364-56000-0101,A4,train,6.878318
spec-7324-56935-0501,A4,val,21.06271
spec-4997-55738-0570,A4,train,23.90031
spec-5407-55926-0948,A4,train,7.177055
spec-3815-55537-0020,A4,train,5.610959
spec-6171-56311-0116,A4,val,7.522159
spec-5016-55709-0930,A4,val,24.632
spec-3970-55591-0480,A4,train,7.659624
spec-5176-56221-0074,A4,train,5.995141
spec-4313-55857-0716,A4,test,7.597745
spec-6442-56369-0448,A4,train,5.109035
spec-5109-55892-0660,A4,train,9.574435
spec-7658-57312-0836,A4,train,15.6492
spec-7056-56577-0306,A4,train,6.004586
spec-6296-56219-0416,A4,train,5.022974
spec-7043-56576-0858,A4,val,5.461728
spec-7040-56574-0142,A4,train,6.115164
spec-5185-55978-0720,A4,train,9.987177
spec-3874-55280-0922,A4,train,8.285471
spec-6008-56093-0890,A4,train,7.769608
spec-4538-55860-0732,A4,train,7.78983
spec-4695-55957-0070,A4,train,11.72003
spec-11309-58428-0364,A4,test,23.60176
spec-6499-56571-0742,A4,val,9.908284
spec-6037-56074-0180,A4,train,15.58547
spec-4081-55365-0760,A4,train,7.086061
spec-6703-56636-0144,A4,train,5.556883
spec-4834-55685-0968,A4,train,5.39643
spec-3841-55572-0598,A4,train,7.231541
spec-5898-56045-0532,A4,train,5.061172
spec-7456-56727-0532,A4,test,55.16942
spec-6750-56367-0676,A4,train,7.850502
spec-4964-55749-0556,A4,train,16.82088
spec-7050-56573-0008,A4,train,20.01196
spec-4051-55337-0148,A4,train,8.44335
spec-6117-56272-0444,A4,train,7.368885
spec-5430-56000-0254,A4,train,5.860049
spec-5406-55955-0641,A4,train,6.419689
spec-7277-56748-0368,A4,test,17.0959
spec-7457-56746-0381,A4,train,43.50537
spec-11053-58437-0610,A4,train,5.713727
spec-4704-55681-0794,A4,train,7.528639
spec-5427-56001-0122,A4,train,17.75519
spec-8747-57401-0154,A4,test,14.79197
spec-6148-56209-0658,A4,train,5.305105
spec-7455-56768-0432,A4,val,28.74831
spec-5040-56243-0226,A4,val,5.951919
spec-5355-56009-0310,A4,train,5.002681
spec-4471-55617-0137,A4,train,11.13475
spec-7647-57655-0121,A4,test,11.36088
spec-4763-55869-0034,A4,val,6.975202
spec-5988-56072-0046,A4,val,44.28592
spec-5462-55978-0172,A4,train,27.32189
spec-6145-56266-0842,A4,val,5.2246
spec-5377-55957-0250,A4,train,8.019322
spec-4038-55363-0842,A4,val,6.348359
spec-5723-56597-0542,A4,train,10.51765
spec-6315-56181-0824,A4,train,9.009706
spec-11565-58507-0752,A4,train,36.5577
spec-6591-56535-0774,A4,test,6.590302
spec-6588-56536-0422,A4,train,5.244758
spec-4848-55955-0298,A4,train,5.237508
spec-4418-55862-0856,A4,val,12.59217
spec-3615-55179-0876,A4,train,9.402673
spec-5307-55998-0690,A4,train,11.2653
spec-5970-56046-0118,A4,val,8.049728
spec-8374-57783-0202,A4,train,41.82072
spec-3672-55484-0568,A4,test,21.17649
spec-4565-55591-0086,A4,val,8.947381
spec-7620-56904-0456,A4,train,10.05278
spec-6012-56101-0612,A4,test,11.20584
spec-7766-58395-0515,A4,train,36.98568
spec-4231-55444-0676,A4,train,5.266937
spec-4615-55618-0534,A4,val,6.230411
spec-6425-56298-0754,A4,train,6.27849
spec-3844-55321-0500,A4,train,5.832417
spec-3942-55338-0186,A4,test,7.690249
spec-4068-55445-0536,A4,val,5.066196
spec-4749-55633-0564,A4,val,12.9147
spec-6306-56535-0692,A4,test,16.93902
spec-9211-57722-0856,A4,train,24.3675
spec-11342-58425-0841,A4,train,9.569857
spec-5001-55719-0862,A4,val,23.72923
spec-4541-55882-0598,A4,train,7.652886
spec-6439-56358-0218,A4,test,6.510645
spec-5000-55715-0254,A4,test,5.952103
spec-3941-55321-0942,A4,test,19.68529
spec-5440-55983-0812,A4,test,26.2297
spec-6780-56267-0240,A4,val,11.18171
spec-7414-56748-0926,A4,train,9.943167
spec-10252-58485-0164,A4,train,8.523646
spec-7081-56684-0082,A4,train,16.43049
spec-11278-58395-0886,A4,train,9.210737
spec-6035-56076-0344,A4,train,5.790402
spec-10656-58163-0527,A4,val,37.86954
spec-5069-56211-0773,A4,train,7.809169
spec-4034-55635-0360,A4,train,5.28141
spec-7046-56568-0840,A4,train,6.417175
spec-9354-57806-0795,A4,val,5.834254
spec-4382-55742-0902,A4,train,7.844374
spec-3615-55179-0260,A4,val,5.789956
spec-3810-56015-0096,A4,train,5.433866
spec-6583-56566-0284,A4,train,8.435257
spec-3772-55277-0216,A4,train,5.379333
spec-4292-55532-0892,A4,train,7.203412
spec-3857-55272-0266,A4,train,7.960892
spec-6269-56246-0050,A4,test,5.959856
spec-4892-55738-0548,A4,train,8.739515
spec-5391-56000-0028,A4,test,7.317364
spec-4300-55528-0818,A4,test,8.308537
spec-8415-57893-0824,A4,test,16.23106
spec-7253-56598-0747,A4,val,62.2542
spec-6881-56540-0384,A4,train,6.711251
spec-7257-56658-0684,A4,test,30.26686
spec-4611-55603-0272,A4,val,6.948407
spec-3692-55186-0070,A4,train,19.26391
spec-5411-55953-0274,A4,train,10.12474
spec-5971-56064-0869,A4,test,6.68463
spec-4780-55682-0800,A4,train,9.030547
spec-5028-55836-0736,A4,train,7.796748
spec-3960-55663-0019,A4,train,7.296724
spec-8734-57642-0304,A4,train,23.65725
spec-5945-56213-0557,A4,train,7.28731
spec-4321-55504-0842,A4,test,6.364533
spec-7258-56605-0207,A4,train,30.44117
spec-4178-55653-0858,A4,train,5.892858
spec-6982-56444-0488,A4,test,7.428864
spec-6195-56220-0102,A4,train,6.864178
spec-3804-55267-0842,A4,train,5.996618
spec-5004-55711-0308,A4,train,8.182481
spec-5315-55978-0440,A4,train,6.452689
spec-3862-55276-0340,A4,train,18.47922
spec-4570-55623-0270,A4,test,5.439755
spec-5135-55862-0336,A4,train,5.649814
spec-6116-56245-0526,A4,train,9.31246
spec-4267-55484-0296,A4,train,5.366509
spec-9559-57805-0921,A4,train,43.471
spec-6025-56098-0022,A4,val,7.455556
spec-5127-55889-0994,A4,train,6.007967
spec-8381-57512-0093,A4,test,7.386873
spec-5342-56003-0400,A4,train,17.48132
spec-3782-55244-0862,A4,val,32.41352
spec-4428-56189-0894,A4,train,8.612741
spec-4534-55863-0786,A4,train,12.01619
spec-10236-58154-0286,A4,train,6.628848
spec-7112-56666-0888,A4,train,6.683539
spec-5323-55957-0689,A4,train,14.37463
spec-5428-56029-0444,A4,train,12.01749
spec-6968-56443-0708,A4,train,7.204016
spec-5374-55947-0652,A4,test,5.599419
spec-5785-56269-0621,A4,train,5.644385
spec-4956-55737-0936,A4,val,7.666184
spec-7142-56567-0052,A4,test,10.16678
spec-5026-55855-0572,A4,train,8.191604
spec-3694-55209-0396,A4,val,7.803161
spec-4283-55864-0342,A4,val,23.54361
spec-7255-56597-0482,A4,test,21.86788
spec-10754-58224-0684,A4,train,9.549078
spec-7395-57131-0843,A4,train,5.951734
spec-3777-55210-0290,A4,train,16.48251
spec-10918-58254-0644,A4,train,7.944409
spec-4190-55686-0492,A4,train,5.160782
spec-3787-55565-0576,A4,train,5.542196
spec-6509-56486-0811,A4,test,7.685293
spec-4403-55536-0642,A4,train,31.36331
spec-3944-55660-0328,A4,train,7.818704
spec-8528-57896-0393,A4,val,12.25073
spec-6125-56273-0138,A4,train,6.260005
spec-5180-55947-0280,A4,train,5.228933
spec-3802-55528-0856,A4,train,8.260879
spec-6037-56104-0354,A4,train,7.800694
spec-3852-55243-0172,A4,val,5.386161
spec-4722-55735-0548,A4,val,6.306554
spec-6026-56071-0816,A4,val,8.546422
spec-5194-56062-0119,A4,train,17.35655
spec-6469-56328-0286,A4,train,12.78031
spec-4281-55836-0352,A4,test,7.385651
spec-6045-56072-0714,A4,val,5.629478
spec-5491-56034-0652,A4,train,12.0469
spec-4047-55352-0616,A4,test,7.399614
spec-6809-56454-0872,A4,val,7.028636
spec-8729-57399-0581,A4,test,29.31215
spec-10662-58158-0510,A4,train,23.63364
spec-3775-55207-0828,A4,test,5.156195
spec-5873-56035-0514,A4,train,5.238503
spec-6591-56535-0788,A4,val,8.670479
spec-4187-55693-0260,A4,val,11.01633
spec-6037-56104-0134,A4,val,32.03996
spec-8790-57363-0895,A4,val,6.523675
spec-3699-55517-0444,A4,train,5.094679
spec-4384-56105-0242,A4,train,9.970586
spec-3864-55649-0694,A4,train,9.254841
spec-4018-55622-0300,A4,test,10.51917
spec-3845-55323-0623,A4,train,24.88498
spec-6447-56362-0930,A4,train,7.26333
spec-6300-56449-0882,A4,train,5.598296
spec-3785-55273-0144,A4,test,11.4724
spec-5970-56072-0382,A4,train,7.667362
spec-5983-56310-0564,A4,test,10.28103
spec-5944-56220-0652,A4,test,5.216092
spec-7143-56572-0432,A4,train,26.94457
spec-6029-56099-0970,A4,test,13.08878
spec-5157-55923-0586,A4,train,6.089955
spec-6321-56449-0344,A4,train,10.12968
spec-4782-55654-0712,A4,train,11.32285
spec-5474-56036-0774,A4,train,5.351215
spec-10474-58143-0756,A4,train,20.59355
spec-7880-57336-0393,A4,train,36.87357
spec-7698-58013-0542,A4,test,35.33846
spec-7254-56625-0256,A4,train,71.73052
spec-6317-56448-0844,A4,train,10.11207
spec-7049-56570-0654,A4,val,9.575914
spec-7301-56746-0649,A4,train,22.84068
spec-6306-56535-0634,A4,train,14.02847
spec-8406-57513-0777,A4,train,10.24722
spec-5434-56033-0278,A4,test,5.822755
spec-3818-55532-0872,A4,train,6.249685
spec-4257-55480-0872,A4,test,6.012985
spec-3802-55528-0732,A4,train,30.4715
spec-7456-56727-0988,A4,test,56.41855
spec-6723-56428-0738,A4,test,5.820223
spec-7839-56900-0787,A4,train,10.75255
spec-4445-55622-0178,A4,train,10.78933
spec-5297-55913-0170,A4,test,15.58277
spec-3774-55244-0620,A4,val,6.334818
spec-5343-55999-0737,A4,train,8.878758
spec-5010-55748-0876,A4,train,5.527152
spec-7606-56977-0700,A4,test,21.03656
spec-6756-56426-0378,A4,train,5.428319
spec-5466-56033-0864,A4,val,5.931787
spec-7041-56569-0966,A4,test,12.60806
spec-5167-56066-0476,A4,test,8.042523
spec-7893-57286-0682,A4,train,41.48933
spec-7332-56683-0660,A4,val,40.36588
spec-6300-56449-0362,A4,train,6.343651
spec-4806-55688-0712,A4,train,5.941412
spec-7424-57160-0810,A4,train,11.85512
spec-4364-55855-0938,A4,train,9.221908
spec-7825-57030-0876,A4,train,15.26308
spec-5769-56246-0102,A4,val,6.311598
spec-5158-55913-0285,A4,train,39.19044
spec-7254-56625-0862,A4,train,58.78065
spec-6284-56310-0464,A4,train,20.29803
spec-6723-56428-0896,A4,train,5.048645
spec-3849-55274-0194,A4,test,9.334327
spec-6177-56268-0688,A4,train,23.3748
spec-7256-56658-0683,A4,test,47.21941
spec-5041-55749-0216,A4,train,15.92112
spec-6782-56576-0815,A4,train,12.57069
spec-6495-56339-0226,A4,train,5.80262
spec-3849-55274-0884,A4,test,5.453505
spec-4283-55864-0329,A4,val,7.016707
spec-5887-56035-0342,A4,train,5.23353
spec-5111-55840-0430,A4,val,8.831198
spec-6025-56098-0768,A4,train,5.013971
spec-5322-56003-0690,A4,val,6.578372
spec-7254-56625-0952,A4,train,48.76441
spec-8757-58428-0051,A4,test,9.505659
spec-7678-57282-0545,A4,val,40.94421
spec-6128-56236-0534,A4,val,9.351631
spec-6747-56388-0220,A4,val,5.545002
spec-5961-56460-0129,A4,train,5.21358
spec-6748-56371-0728,A4,val,8.893047
spec-5444-56038-0750,A4,train,8.029665
spec-7314-56990-0696,A4,train,12.44154
spec-6308-56215-0726,A4,train,12.35898
spec-3844-55321-0542,A4,val,6.511396
spec-4795-55889-0580,A4,test,11.57451
spec-4033-55332-0690,A4,train,10.0481
spec-3609-55201-0898,A4,train,12.09768
spec-3925-55338-0518,A4,val,10.42831
spec-7902-57362-0150,A4,test,25.7119
spec-11108-58467-0585,A4,train,6.53867
spec-8745-57391-0305,A4,test,9.261818
spec-6720-56390-0952,A4,train,7.588967
spec-7316-56710-0587,A4,train,8.867901
spec-7164-56597-0828,A4,val,5.866706
spec-5792-56269-0766,A4,train,6.965962
spec-8177-57374-0696,A4,test,47.58467
spec-4543-55888-0434,A4,train,18.6428
spec-6880-56543-0813,A4,train,5.220717
spec-5768-56017-0182,A4,train,9.34461
spec-4849-55945-0242,A4,val,5.153134
spec-3961-55654-0535,A4,train,7.184187
spec-6881-56540-0734,A4,train,9.133224
spec-4232-55447-0422,A4,train,12.29329
spec-3792-55212-0852,A4,test,8.155124
spec-7830-57043-0365,A4,train,14.04386
spec-7826-56931-0896,A4,train,8.347314
spec-7906-57333-0958,A4,train,5.352149
spec-7455-56768-0150,A4,train,27.89414
spec-8500-57432-0808,A4,train,5.623046
spec-6782-56602-0823,A4,train,11.67277
spec-4973-56042-0846,A4,test,8.198316
spec-3936-55302-1000,A4,test,23.32346
spec-6128-56236-0690,A4,train,8.987308
spec-5148-56220-0296,A4,train,8.293019
spec-5482-56017-0480,A4,val,8.308025
spec-3962-55660-0746,A4,test,21.69552
spec-5897-56042-0641,A4,train,6.527574
spec-7643-57302-0608,A4,val,6.302191
spec-5322-56003-0122,A4,train,8.444178
spec-4879-55706-0158,A4,train,7.429635
spec-3615-55208-0844,A4,train,16.82938
spec-5457-55976-0622,A4,test,6.463336
spec-3856-55269-0112,A4,train,9.19277
spec-7602-56954-0402,A4,train,28.67785
spec-6039-56099-0660,A4,test,5.545649
spec-6179-56221-0914,A4,test,16.29271
spec-5323-55957-0605,A4,train,13.56396
spec-7848-56959-0389,A4,test,17.04384
spec-4064-55366-0386,A4,train,5.361766
spec-11090-58487-0784,A4,train,5.516924
spec-8427-57846-0310,A4,test,13.1084
spec-4409-55883-0686,A4,train,15.08748
spec-11070-58452-0490,A4,val,8.767179
spec-5890-56037-0650,A4,train,6.805413
spec-5944-56220-0736,A4,train,7.95021
spec-5067-55751-0758,A4,train,16.16602
spec-3615-55179-0054,A4,train,19.23019
spec-4178-55653-0504,A4,train,6.573195
spec-8521-58175-0398,A4,train,12.30046
spec-4190-55686-0140,A4,train,5.538744
spec-7253-56598-0072,A4,train,19.53065
spec-4440-55539-0710,A4,val,6.312656
spec-7137-56566-0188,A4,val,7.856133
spec-7315-56685-0501,A4,train,5.668981
spec-9630-58086-0490,A4,train,34.05412
spec-5316-55955-0356,A4,train,6.7144
spec-4666-55832-0496,A4,val,7.189034
spec-7819-57280-0542,A4,train,9.078415
spec-7043-56576-0594,A4,test,8.458431
spec-5111-55840-0002,A4,train,15.01717
spec-5776-56010-0102,A4,train,7.194156
spec-7254-56625-0889,A4,train,22.73575
spec-3590-55201-0098,A4,test,5.89612
spec-10734-58280-0777,A4,val,28.55169
spec-8300-57391-0620,A4,train,28.19926
spec-6781-56274-0971,A4,train,15.46006
spec-7726-58154-0736,A4,train,6.586857
spec-6618-56401-0794,A4,train,5.92495
spec-3696-55277-0674,A4,train,29.5732
spec-6509-56486-0724,A4,train,12.75127
spec-3767-55214-0790,A4,train,9.328354
spec-4555-56189-0940,A4,test,11.53887
spec-5388-55983-0330,A4,train,7.904196
spec-6587-56537-0558,A4,train,19.62191
spec-5298-55979-0720,A4,train,8.754137
spec-10910-58254-0156,A4,train,17.40809
spec-4182-55446-0481,A4,train,5.12211
spec-3751-55234-0684,A4,train,11.85183
spec-3846-55327-0994,A4,train,9.827587
spec-3785-55273-0612,A4,test,23.38449
spec-4088-55451-0052,A4,val,7.252978
spec-10902-58396-0504,A4,train,27.22346
spec-8495-57481-0396,A4,train,16.65866
spec-6782-56576-0736,A4,test,9.081176
spec-3823-55534-0016,A4,train,6.544395
spec-6719-56390-0442,A4,train,14.13638
spec-5788-56255-0210,A4,train,13.06808
spec-11280-58430-0546,A4,train,6.064287
spec-7258-56605-0111,A4,train,25.86846
spec-3969-55307-0605,A4,train,8.295107
spec-7676-57329-0800,A4,train,12.78985
spec-6139-56192-0334,A4,test,21.47561
spec-5343-55999-0267,A4,test,6.026196
spec-7456-56727-0097,A4,train,43.2161
spec-3752-55236-0352,A4,train,5.720486
spec-4080-55471-0108,A4,train,15.61347
spec-6369-56217-0534,A4,train,13.51914
spec-7330-56684-0484,A4,train,28.81542
spec-3667-55566-0592,A4,val,12.11397
spec-5137-55833-0978,A4,train,12.0175
spec-4296-55499-0516,A4,test,11.80321
spec-6516-56571-0810,A4,test,7.375041
spec-4637-55616-0308,A4,val,5.175173
spec-7254-56625-0849,A4,train,65.01636
spec-4187-55693-0578,A4,val,32.06245
spec-3785-55273-0414,A4,test,5.242144
spec-5353-55980-0616,A4,val,11.14409
spec-4083-55443-0616,A4,train,5.849649
spec-5415-55982-0330,A4,train,24.94564
spec-5970-56046-0410,A4,test,5.493448
spec-7867-57003-0464,A4,val,33.02146
spec-8197-57064-0863,A4,test,12.77811
spec-3923-55325-0986,A4,train,11.21969
spec-8195-57391-0544,A4,test,8.837081
spec-6276-56269-0764,A4,test,8.91537
spec-6598-56574-0949,A4,test,8.673895
spec-7154-56955-0826,A4,test,6.841154
spec-7254-56625-0852,A4,test,30.50623
spec-4987-55746-0976,A4,train,9.907911
spec-7254-56625-0542,A4,test,24.90731
spec-3647-56568-0114,A4,train,6.101398
spec-3825-55533-0686,A4,test,10.8189
spec-9154-58013-0973,A4,train,21.84989
spec-5955-56456-0735,A4,train,11.43731
spec-8066-57544-0288,A4,val,10.23073
spec-6296-56219-0838,A4,val,5.871566
spec-4356-55829-0991,A4,test,5.818366
spec-5898-56045-0520,A4,train,6.541798
spec-8218-57519-0938,A4,train,9.172213
spec-4631-55617-0602,A4,train,6.13475
spec-4415-55831-0544,A4,train,16.25124
spec-7253-56598-0651,A4,val,25.50926
spec-5030-55830-0700,A4,train,9.631812
spec-3876-55245-0780,A4,test,9.436934
spec-5165-56063-0976,A4,val,6.43728
spec-3829-55300-0450,A4,train,9.253959
spec-3657-55244-0070,A4,val,6.59423
spec-5179-55957-0564,A4,train,22.51596
spec-5304-55925-0466,A4,val,28.74223
spec-9575-57786-0300,A4,test,16.25906
spec-7604-56947-0708,A4,test,33.61406
spec-5941-56193-0730,A4,train,8.706258
spec-3803-55513-0484,A4,train,13.36626
spec-7032-56471-0186,A4,train,24.28352
spec-5458-56011-0992,A4,test,12.80193
spec-5041-55749-0264,A4,val,9.813432
spec-3866-55623-0772,A4,val,7.217635
spec-5182-56341-0278,A4,train,11.40117
spec-7424-57160-0890,A4,train,15.8295
spec-3846-55327-0260,A4,train,5.92035
spec-7255-56597-0843,A4,val,57.65414
spec-10751-58220-0448,A4,test,35.80486
